mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_max_depth;param_n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score;split0_train_score;split1_train_score;split2_train_score;split3_train_score;split4_train_score;mean_train_score;std_train_score
0.01415548324584961;0.0009851602662163535;0.0017951488494873046;0.00039939957225146306;11;16;{'max_depth': 11, 'n_estimators': 16};0.8100558659217877;0.7821229050279329;0.8820224719101124;0.8033707865168539;0.8192090395480226;0.819304152637486;0.033637286467953484;2;0.952247191011236;0.9606741573033708;0.9453015427769986;0.9481065918653576;0.957983193277311;0.9528625352468548;0.005786343075280973
0.014924001693725587;0.000625819212805922;0.0020189285278320312;3.56287032128875e-05;11;17;{'max_depth': 11, 'n_estimators': 17};0.8044692737430168;0.776536312849162;0.8651685393258427;0.8089887640449438;0.8248587570621468;0.8159371492704826;0.02911972644341644;3;0.9564606741573034;0.9620786516853933;0.9453015427769986;0.9537166900420757;0.957983193277311;0.9551081503878164;0.005599799911234325
0.01374506950378418;0.00039275137659048074;0.0013955116271972656;0.0004874119806820214;12;16;{'max_depth': 12, 'n_estimators': 16};0.7988826815642458;0.7877094972067039;0.8651685393258427;0.8089887640449438;0.8192090395480226;0.8159371492704826;0.026729783539446585;3;0.9676966292134831;0.9676966292134831;0.9537166900420757;0.9579242636746143;0.9607843137254902;0.9615637051738293;0.005489155608766241
0.015201377868652343;0.0007621672179158325;0.001957559585571289;4.568602667686499e-05;12;17;{'max_depth': 12, 'n_estimators': 17};0.8044692737430168;0.7988826815642458;0.8539325842696629;0.8202247191011236;0.8361581920903954;0.8226711560044894;0.020317782830000658;1;0.9691011235955056;0.9662921348314607;0.9551192145862553;0.9537166900420757;0.9621848739495799;0.9612828074009755;0.006037700916009169
